Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
4388161847,5/5/2016,9603,7.380000114,7.380000114,0,0.629999995,1.669999957,5.090000153,0,12,39,199,896,2899,,,
4388161847,5/6/2016,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425,,,
4388161847,5/7/2016,22770,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508,4022,,,
4388161847,5/8/2016,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576,3934,,,
4388161847,5/9/2016,10218,7.860000134,7.860000134,0,0.340000004,0.730000019,6.789999962,0,6,19,258,1020,3013,,,
4388161847,5/10/2016,10299,7.920000076,7.920000076,0,0.810000002,0.649999976,6.460000038,0,13,14,267,648,3061,,,
4388161847,5/11/2016,10201,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8,18,256,858,2954,,,
4388161847,5/12/2016,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825,1623,,,
4445114986,4/12/2016,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,,,
4445114986,4/13/2016,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840,2095,,,
4445114986,4/14/2016,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,2194,,,
4445114986,4/15/2016,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,2496,,,
4445114986,4/16/2016,3945,2.650000095,2.650000095,0,0,0,2.650000095,0,0,0,225,716,2180,,,
4445114986,4/17/2016,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219,1933,,,
4445114986,4/18/2016,6155,4.239999771,4.239999771,0,2,0.289999992,1.950000048,0,25,6,162,1247,2248,,,
4445114986,4/19/2016,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,1954,,,
4445114986,4/20/2016,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841,1974,,,
4445114986,4/21/2016,3809,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756,2150,,,
4445114986,4/22/2016,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706,2432,,,
4445114986,4/23/2016,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,2149,,,
4445114986,4/24/2016,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,2247,,,
4445114986,4/25/2016,3385,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,179,916,2070,,,
4445114986,4/26/2016,6326,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,0,29,1,180,839,2291,,,
4445114986,4/27/2016,7243,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,32,1,194,839,2361,,,
4445114986,4/28/2016,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,2203,,,
4445114986,4/29/2016,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,2196,,,
4445114986,4/30/2016,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,2363,,,
4445114986,5/1/2016,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741,2246,,,
4445114986,5/2/2016,6910,4.75,4.75,0,2.210000038,0.189999998,2.349999905,0,27,4,200,667,2336,,,
4445114986,5/3/2016,7502,5.179999828,5.179999828,0,2.480000019,0.109999999,2.579999924,0,30,2,233,725,2421,,,
4445114986,5/4/2016,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897,2070,,,
4445114986,5/5/2016,3800,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2,6,185,734,2120,,,
4445114986,5/6/2016,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809,2211,,,
4445114986,5/7/2016,5183,3.589999914,3.589999914,0,2.130000114,0.189999998,1.25,0,26,4,108,866,2123,,,
4445114986,5/8/2016,7303,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,2423,,,
4445114986,5/9/2016,5275,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,2281,,,
4445114986,5/10/2016,3915,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,2181,,,
4445114986,5/11/2016,9105,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,2499,,,
4445114986,5/12/2016,768,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,58,380,1212,,,
4558609924,4/12/2016,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,,,
4558609924,4/13/2016,4978,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,1722,,,
4558609924,4/14/2016,6799,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,1922,,,
4558609924,4/15/2016,7795,5.150000095,5.150000095,0,0.589999974,0.839999974,3.730000019,0,17,30,262,1131,2121,,,
4558609924,4/16/2016,7289,4.820000172,4.820000172,0,0.550000012,0.75,3.5,0,8,12,308,1112,1997,,,
4558609924,4/17/2016,9634,6.400000095,6.400000095,0,0.550000012,1.139999986,4.710000038,0,7,19,304,1110,2117,,,
4558609924,4/18/2016,8940,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14,15,331,1080,2116,,,
4558609924,4/19/2016,5401,3.569999933,3.569999933,0,0.050000001,0.360000014,3.160000086,0,1,9,248,1182,1876,,,
4558609924,4/20/2016,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,0,222,1218,1788,,,
4558609924,4/21/2016,13743,9.079999924,9.079999924,0,0.419999987,0.970000029,7.699999809,0,6,21,432,844,2486,,,
4558609924,4/22/2016,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,2094,,,
4558609924,4/23/2016,6890,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,0,5,5,308,1122,2085,,,
4558609924,4/24/2016,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,2173,,,
4558609924,4/25/2016,8095,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,2225,,,
4558609924,4/26/2016,9148,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,2223,,,
4558609924,4/27/2016,9557,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,2098,,,
4558609924,4/28/2016,9451,6.25,6.25,0,0.02,0.270000011,5.949999809,0,1,11,367,985,2185,,,
4558609924,4/29/2016,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,1918,,,
4558609924,4/30/2016,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,2105,,,
4558609924,5/1/2016,3428,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,190,1121,1692,,,
4558609924,5/2/2016,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,0,383,1057,2066,,,
4558609924,5/3/2016,5267,3.480000019,3.480000019,0,0.600000024,0.280000001,2.599999905,0,21,10,237,1172,1953,,,
4558609924,5/4/2016,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,1842,,,
4558609924,5/5/2016,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,2262,,,
4558609924,5/6/2016,3755,2.480000019,2.480000019,0,0,0,2.480000019,0,0,0,202,1238,1722,,,
4558609924,5/7/2016,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,,,
4558609924,5/8/2016,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,66,35,238,1019,2666,,,
4558609924,5/9/2016,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,2223,,,
4558609924,5/10/2016,6435,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,1889,,,
4558609924,5/11/2016,9108,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,0,4,31,324,1081,2131,,,
4558609924,5/12/2016,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,1452,,,
4702921684,4/12/2016,7213,5.880000114,5.880000114,0,0,0,5.849999905,0,0,0,263,718,2947,,,
4702921684,4/13/2016,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,0,258,777,2898,,,
4702921684,4/14/2016,7860,6.369999886,6.369999886,0,0,0,6.369999886,0,0,0,271,772,2984,,,
4702921684,4/15/2016,6506,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,0,1,8,256,944,2896,,,
4702921684,4/16/2016,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3,24,335,556,3328,,,
4702921684,4/17/2016,12692,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,0,12,66,302,437,3394,,,
4702921684,4/18/2016,9105,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,3013,,,
4702921684,4/19/2016,6708,5.440000057,5.440000057,0,0.879999995,0.370000005,4.190000057,0,10,8,179,757,2812,,,
4702921684,4/20/2016,8793,7.130000114,7.130000114,0,0.159999996,1.230000019,5.730000019,0,2,29,260,717,3061,,,
4702921684,4/21/2016,6530,5.300000191,5.300000191,0,0.310000002,2.049999952,2.940000057,0,4,41,144,901,2729,,,
4702921684,4/22/2016,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,2241,,,
4702921684,4/23/2016,15126,12.27000046,12.27000046,0,0.75999999,3.24000001,8.270000458,0,9,66,408,469,3691,,,
4702921684,4/24/2016,15050,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,0,15,95,281,542,3538,,,
4702921684,4/25/2016,9167,7.429999828,7.429999828,0,0.49000001,0.819999993,6.110000134,0,6,15,270,730,3064,,,
4702921684,4/26/2016,6108,4.949999809,4.949999809,0,0.07,0.349999994,4.539999962,0,1,8,216,765,2784,,,
4702921684,4/27/2016,7047,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,2908,,,
4702921684,4/28/2016,9023,7.320000172,7.320000172,0,1.129999995,0.419999987,5.769999981,0,14,9,232,738,3033,,,
4702921684,4/29/2016,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,3165,,,
4702921684,4/30/2016,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.880000114,0,4,36,263,728,3115,,,
4702921684,5/1/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2017,,,
4702921684,5/2/2016,7245,5.920000076,5.920000076,0,0.379999995,1.74000001,3.75999999,0,5,40,195,1131,2859,,,
4702921684,5/3/2016,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,0,313,729,3145,,,
4702921684,5/4/2016,8161,6.619999886,6.619999886,0,0.340000004,0.730000019,5.539999962,0,4,15,251,757,3004,,,
4702921684,5/5/2016,8614,6.989999771,6.989999771,0,0.670000017,0.219999999,6.090000153,0,8,5,241,745,3006,,,
4702921684,5/6/2016,6943,5.630000114,5.630000114,0,0.079999998,0.660000026,4.869999886,0,1,16,207,682,2859,,,
4702921684,5/7/2016,14370,11.64999962,11.64999962,0,0.370000005,2.309999943,8.970000267,0,5,46,439,577,3683,,,
4702921684,5/8/2016,12857,10.43000031,10.43000031,0,0.680000007,6.210000038,3.539999962,0,9,125,192,1019,3287,,,
4702921684,5/9/2016,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,0,12,253,746,2990,,,
4702921684,5/10/2016,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,3172,,,
4702921684,5/11/2016,9810,7.960000038,7.960000038,0,0.779999971,2.160000086,4.980000019,0,10,41,235,784,3069,,,
4702921684,5/12/2016,2752,2.230000019,2.230000019,0,0,0,2.230000019,0,0,0,68,241,1240,,,
5553957443,4/12/2016,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,2026,,,
5553957443,4/13/2016,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,1718,,,
5553957443,4/14/2016,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,2324,,,
5553957443,4/15/2016,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.710000038,0,58,38,239,689,2254,,,
5553957443,4/16/2016,5771,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,1831,,,
5553957443,4/17/2016,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,0,46,943,1397,,,
5553957443,4/18/2016,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,1683,,,
5553957443,4/19/2016,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284,,,
5553957443,4/20/2016,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,1570,,,
5553957443,4/21/2016,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066,,,
5553957443,4/22/2016,11682,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105,,,
5553957443,4/23/2016,4112,2.690000057,2.690000057,0,0,0,2.680000067,0,0,0,272,443,1776,,,
5553957443,4/24/2016,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,1507,,,
5553957443,4/25/2016,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.690000057,0,51,11,201,732,2033,,,
5553957443,4/26/2016,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,2093,,,
5553957443,4/27/2016,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,0,16,16,206,745,1922,,,
5553957443,4/28/2016,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,1999,,,
5553957443,4/29/2016,12764,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,2169,,,
5553957443,4/30/2016,1202,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,506,1463,,,
5553957443,5/1/2016,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,1747,,,
5553957443,5/2/2016,9769,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,1996,,,
5553957443,5/3/2016,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,0,26,29,247,812,2116,,,
5553957443,5/4/2016,4249,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,1698,,,
5553957443,5/5/2016,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156,,,
5553957443,5/6/2016,9632,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,1916,,,
5553957443,5/7/2016,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1494,,,
5553957443,5/8/2016,6083,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,1762,,,
5553957443,5/9/2016,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,2272,,,
5553957443,5/10/2016,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335,,,
5553957443,5/11/2016,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,1693,,,
5553957443,5/12/2016,3121,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,741,,,
5577150313,4/12/2016,8135,6.079999924,6.079999924,0,3.599999905,0.379999995,2.099999905,0,86,16,140,728,3405,,,
5577150313,4/13/2016,5077,3.789999962,3.789999962,0,0.319999993,0.219999999,3.25,0,15,11,144,776,2551,,,
5577150313,4/14/2016,8596,6.420000076,6.420000076,0,3.329999924,0.310000002,2.779999971,0,118,30,176,662,4022,,,
5577150313,4/15/2016,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,0,115,54,199,695,4005,,,
5577150313,4/16/2016,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,4274,,,
5577150313,4/17/2016,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,0,200,37,159,525,4552,,,
5577150313,4/18/2016,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,3625,,,
5577150313,4/19/2016,12574,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,3501,,,
5577150313,4/20/2016,8330,6.21999979,6.21999979,0,4.119999886,0.340000004,1.75999999,0,87,16,113,773,3192,,,
5577150313,4/21/2016,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,0,110,74,175,670,4018,,,
5577150313,4/22/2016,9172,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,3329,,,
5577150313,4/23/2016,7638,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,3152,,,
5577150313,4/24/2016,15764,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,4392,,,
5577150313,4/25/2016,6393,4.78000021,4.78000021,0,1.350000024,0.670000017,2.75999999,0,61,38,214,743,3374,,,
5577150313,4/26/2016,5325,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,3088,,,
5577150313,4/27/2016,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294,,,
5577150313,4/28/2016,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,3580,,,
5577150313,4/29/2016,7924,5.920000076,5.920000076,0,2.839999914,0.610000014,2.470000029,0,97,36,165,739,3544,,,
5577150313,4/30/2016,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,0,207,45,163,621,4501,,,
5577150313,5/1/2016,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546,,,
5577150313,5/2/2016,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014,,,
5577150313,5/3/2016,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795,,,
5577150313,5/4/2016,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,0,25,9,141,631,2755,,,
5577150313,5/5/2016,7550,5.639999866,5.639999866,0,2.5,0.469999999,2.670000076,0,45,21,143,1153,3004,,,
5577150313,5/6/2016,4950,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,2643,,,
5577150313,5/7/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1819,,,
5577150313,5/8/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1819,,,
5577150313,5/9/2016,3421,2.559999943,2.559999943,0,1.429999948,0.140000001,0.99000001,0,34,11,70,1099,2489,,,
5577150313,5/10/2016,8869,6.650000095,6.650000095,0,2.559999943,0.75,3.349999905,0,104,37,194,639,3841,,,
5577150313,5/11/2016,4038,3.039999962,3.039999962,0,1.830000043,0.300000012,0.889999986,0,45,15,63,257,1665,,,
6117666160,4/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,,,
6117666160,4/13/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,,,
6117666160,4/14/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,,,
6117666160,4/15/2016,14019,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,0,6,513,921,2865,,,
6117666160,4/16/2016,14450,10.90999985,10.90999985,0,0.579999983,0.850000024,9.479999542,0,7,15,518,502,2828,,,
6117666160,4/17/2016,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,0,312,702,2225,,,
6117666160,4/18/2016,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,0,241,759,2018,,,
6117666160,4/19/2016,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,2606,,,
6117666160,4/20/2016,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,0,26,10,349,587,2536,,,
6117666160,4/21/2016,19542,15.01000023,15.01000023,0,0.980000019,0.400000006,5.619999886,0,11,19,294,579,4900,,,
6117666160,4/22/2016,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,2409,,,
6117666160,4/23/2016,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651,,,
6117666160,4/24/2016,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,2305,,,
6117666160,4/25/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1497,,,
6117666160,4/26/2016,9543,7.210000038,7.210000038,0,0,0.340000004,6.869999886,0,0,7,352,1077,2450,,,
6117666160,4/27/2016,9411,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,2576,,,
6117666160,4/28/2016,3403,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,1879,,,
6117666160,4/29/2016,9592,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,2560,,,
6117666160,4/30/2016,6987,5.28000021,5.28000021,0,0,0,5.28000021,0,0,0,343,1040,2275,,,
6117666160,5/1/2016,8915,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,2361,,,
6117666160,5/2/2016,4933,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,236,1204,2044,,,
6117666160,5/3/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1496,,,
6117666160,5/4/2016,2997,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,156,1279,1902,,,
6117666160,5/5/2016,9799,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,2636,,,
6117666160,5/6/2016,3365,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,133,673,1838,,,
6117666160,5/7/2016,7336,5.539999962,5.539999962,0,0,0,5.539999962,0,0,0,412,456,2469,,,
6117666160,5/8/2016,7328,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,2250,,,
6117666160,5/9/2016,4477,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,1248,,,
6290855005,4/12/2016,4562,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,199,1241,2560,,,
6290855005,4/13/2016,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,350,1090,2905,,,
6290855005,4/14/2016,7671,5.800000191,5.800000191,0,0,0,5.769999981,0.029999999,0,0,363,1077,2952,,,
6290855005,4/15/2016,9501,7.179999828,7.179999828,0,0,0,7.170000076,0.01,0,0,328,1112,2896,,,
6290855005,4/16/2016,8301,6.28000021,6.28000021,0,0,0,6.269999981,0.01,0,0,258,1182,2783,,,
6290855005,4/17/2016,7851,5.940000057,5.940000057,0,1.139999986,0.790000021,4,0,31,12,225,1172,3171,,,
6290855005,4/18/2016,6885,5.210000038,5.210000038,0,0,0,5.190000057,0.02,0,0,271,1169,2766,,,
6290855005,4/19/2016,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,321,1119,2839,,,
6290855005,4/20/2016,6361,4.809999943,4.809999943,0,0,0,4.800000191,0.01,0,0,258,1182,2701,,,
6290855005,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,
6290855005,4/22/2016,6238,4.71999979,4.71999979,0,0,0,4.71999979,0,0,0,302,1138,2796,,,
6290855005,4/23/2016,0,0,0,0,0,0,0,0,33,0,0,1407,2664,,,
6290855005,4/24/2016,5896,4.460000038,4.460000038,0,0,0,4.460000038,0,0,0,258,1182,2703,,,
6290855005,4/25/2016,7802,5.900000095,5.900000095,0,0.680000007,0.180000007,5.03000021,0.01,8,3,249,1180,2771,,,
6290855005,4/26/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,
6290855005,4/27/2016,5565,4.210000038,4.210000038,0,0,0,4.179999828,0.029999999,0,0,287,1153,2743,,,
6290855005,4/28/2016,5731,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,255,1185,2687,,,
6290855005,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,2060,,,
6290855005,4/30/2016,6744,5.099999905,5.099999905,0,0,0,5.090000153,0.01,0,0,324,1116,2843,,,
6290855005,5/1/2016,9837,7.440000057,7.440000057,0,0.660000026,2.75,4,0.02,8,95,282,1055,3327,,,
6290855005,5/2/2016,6781,5.130000114,5.130000114,0,0,0,5.110000134,0.02,0,0,268,1172,2725,,,
6290855005,5/3/2016,6047,4.570000172,4.570000172,0,0,0,4.570000172,0,0,0,240,1200,2671,,,
6290855005,5/4/2016,5832,4.409999847,4.409999847,0,0,0,4.400000095,0.01,0,0,272,1168,2718,,,
6290855005,5/5/2016,6339,4.789999962,4.789999962,0,0,0,4.789999962,0,0,0,239,1201,2682,,,
6290855005,5/6/2016,6116,4.619999886,4.619999886,0,0,0,4.590000153,0.029999999,0,0,305,1135,2806,,,
6290855005,5/7/2016,5510,4.170000076,4.170000076,0,0,0,4.159999847,0,0,0,227,1213,2613,,,
6290855005,5/8/2016,7706,5.829999924,5.829999924,0,0,0,5.820000172,0,0,0,251,1189,2712,,,
6290855005,5/9/2016,6277,4.75,4.75,0,0,0,4.730000019,0.02,0,0,264,800,2175,,,
6290855005,5/10/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0,,,
6775888955,4/12/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,
6775888955,4/13/2016,4053,2.910000086,2.910000086,0,1.110000014,0.579999983,1.220000029,0,17,18,85,1053,2400,,,
6775888955,4/14/2016,5162,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,0,14,24,105,863,2507,,,
6775888955,4/15/2016,1282,0.920000017,0.920000017,0,0,0,0.920000017,0,0,0,58,976,2127,,,
6775888955,4/16/2016,4732,3.390000105,3.390000105,0,2.519999981,0.810000002,0.059999999,0,36,18,9,1377,2225,,,
6775888955,4/17/2016,2497,1.789999962,1.789999962,0,0.349999994,1.129999995,0.310000002,0,5,24,19,1392,2067,,,
6775888955,4/18/2016,8294,5.949999809,5.949999809,0,2,0.769999981,3.170000076,0,30,31,146,1233,2798,,,
6775888955,4/19/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,
6775888955,4/20/2016,10771,7.71999979,7.71999979,0,3.769999981,1.74000001,2.220000029,0,70,113,178,1079,3727,,,
6775888955,4/21/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,
6775888955,4/22/2016,637,0.460000008,0.460000008,0,0,0,0.460000008,0,0,0,20,1420,1922,,,
6775888955,4/23/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,
6775888955,4/24/2016,2153,1.539999962,1.539999962,0,0.769999981,0.620000005,0.150000006,0,11,18,11,1400,2053,,,
6775888955,4/25/2016,6474,4.639999866,4.639999866,0,2.269999981,0.460000008,1.899999976,0,33,13,92,1302,2484,,,
6775888955,4/26/2016,7091,5.269999981,5.269999981,1.959596038,3.480000019,0.870000005,0.730000019,0,42,30,47,1321,2584,,,
6775888955,4/27/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,
6775888955,4/28/2016,703,0.5,0.5,0,0.059999999,0.200000003,0.239999995,0,2,13,15,1410,1993,,,
6775888955,4/29/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,
